tag_index,tag_name,unmasked_weight,masked_rowsum,p,N,Nd
5749,min:26580915,34,1003466272,68724326401,11580,405184
5750,min:26580916,36,28759038929,68724326401,11580,405184
5751,min:26580917,37,8336557839,68724326401,11580,405184
5752,min:26580918,35,618509293,68724326401,11580,405184
5753,min:26580919,38,39909021186,68724326401,11580,405184
5754,min:26580920,32,48058708794,68724326401,11580,405184
5755,min:26580921,37,45921537836,68724326401,11580,405184
5756,min:26580922,35,67764626518,68724326401,11580,405184
5757,min:26580923,34,38354748687,68724326401,11580,405184
5758,min:26580924,37,50543907470,68724326401,11580,405184
5759,min:26580925,38,32547398874,68724326401,11580,405184
5760,min:26580926,35,3229821632,68724326401,11580,405184
5761,min:26580927,37,45529678512,68724326401,11580,405184
5762,min:26580928,32,67805050796,68724326401,11580,405184
5763,min:26580929,39,5548831376,68724326401,11580,405184
5764,min:26580930,34,22628041110,68724326401,11580,405184
5765,min:26580931,37,1501904507,68724326401,11580,405184
5766,min:26580932,38,10899985540,68724326401,11580,405184
5767,min:26580933,32,48395516004,68724326401,11580,405184
5768,min:26580934,30,41027428188,68724326401,11580,405184
5769,min:26580935,33,55563298750,68724326401,11580,405184
5770,min:26580936,37,13815435553,68724326401,11580,405184
5771,min:26580937,34,8568409717,68724326401,11580,405184
5772,min:26580938,37,43896986961,68724326401,11580,405184
5773,min:26580939,36,30517576317,68724326401,11580,405184
5774,min:26580940,36,67934189792,68724326401,11580,405184
5775,min:26580941,35,6016324190,68724326401,11580,405184
5776,min:26580942,32,42567030669,68724326401,11580,405184
5777,min:26580943,38,18249080876,68724326401,11580,405184
5778,min:26580944,34,48003598631,68724326401,11580,405184
5779,min:26580945,35,52179456885,68724326401,11580,405184
5780,min:26580946,37,67509097547,68724326401,11580,405184
5781,min:26580947,33,58271669753,68724326401,11580,405184
5782,min:26580948,35,28850454633,68724326401,11580,405184
5783,min:26580949,36,49971776343,68724326401,11580,405184
5784,min:26580950,39,42286522290,68724326401,11580,405184
5785,min:26580951,33,28433293034,68724326401,11580,405184
5786,min:26580952,37,20566072485,68724326401,11580,405184
5787,min:26580953,35,48920657072,68724326401,11580,405184
5788,min:26580954,35,15991485020,68724326401,11580,405184
5789,min:26580955,37,45584709077,68724326401,11580,405184
5790,min:26580956,34,47080806595,68724326401,11580,405184
5791,min:26580957,38,5346424621,68724326401,11580,405184
5792,min:26580958,34,68176729171,68724326401,11580,405184
5793,min:26580959,34,19869501761,68724326401,11580,405184
5794,min:26580960,34,12813290831,68724326401,11580,405184
5795,min:26580961,36,9908599748,68724326401,11580,405184
5796,min:26580962,37,67167964928,68724326401,11580,405184
5797,min:26580963,34,37736665160,68724326401,11580,405184
5798,min:26580964,38,16216214989,68724326401,11580,405184
5799,min:26580965,37,68224615456,68724326401,11580,405184
5800,min:26580966,34,54585249164,68724326401,11580,405184
5801,min:26580967,32,6871122969,68724326401,11580,405184
5802,min:26580968,33,45384338861,68724326401,11580,405184
5803,min:26580969,38,1724524977,68724326401,11580,405184
5804,min:26580970,39,60475007969,68724326401,11580,405184
5805,min:26580971,32,24446967803,68724326401,11580,405184
5806,min:26580972,41,46431225003,68724326401,11580,405184
5807,min:26580973,34,46991154679,68724326401,11580,405184
5808,min:26580974,39,63613492696,68724326401,11580,405184
5809,min:26580975,30,40659579236,68724326401,11580,405184
5810,min:26580976,35,42596854559,68724326401,11580,405184
5811,min:26580977,36,66528508797,68724326401,11580,405184
5812,min:26580978,34,37181298169,68724326401,11580,405184
5813,min:26580979,35,52600507801,68724326401,11580,405184
5814,min:26580980,36,37192509719,68724326401,11580,405184
5815,min:26580981,38,7170310585,68724326401,11580,405184
5816,min:26580982,37,65821838510,68724326401,11580,405184
5817,min:26580983,36,2909652868,68724326401,11580,405184
5818,min:26580984,35,25660203180,68724326401,11580,405184
5819,min:26580985,39,26902354623,68724326401,11580,405184
5820,min:26580986,35,12131945517,68724326401,11580,405184
5821,min:26580987,38,4923087724,68724326401,11580,405184
5822,min:26580988,35,26168833100,68724326401,11580,405184
5823,min:26580989,32,60309974302,68724326401,11580,405184
5824,min:26580990,35,31478789642,68724326401,11580,405184
5825,min:26580991,37,27367068571,68724326401,11580,405184
5826,min:26580992,36,55769810012,68724326401,11580,405184
5827,min:26580993,35,22188709590,68724326401,11580,405184
5828,min:26580994,37,1930807904,68724326401,11580,405184
5829,min:26580995,34,61532308239,68724326401,11580,405184
5830,min:26580996,37,38403975974,68724326401,11580,405184
5831,min:26580997,33,68116406741,68724326401,11580,405184
5832,min:26580998,36,35449137690,68724326401,11580,405184
5833,min:26580999,36,63869167184,68724326401,11580,405184
5834,min:26581000,37,57027956288,68724326401,11580,405184
5835,min:26581001,40,24647733935,68724326401,11580,405184
5836,min:26581002,38,34132846901,68724326401,11580,405184
5837,min:26581003,33,29906847382,68724326401,11580,405184
5838,min:26581004,36,59335461916,68724326401,11580,405184
5839,min:26581005,39,25418734247,68724326401,11580,405184
5840,min:26581006,34,61048005428,68724326401,11580,405184
5841,min:26581007,35,29931726307,68724326401,11580,405184
5842,min:26581008,37,40388667428,68724326401,11580,405184
5843,min:26581009,30,17781742050,68724326401,11580,405184
5844,min:26581010,35,1949731740,68724326401,11580,405184
5845,min:26581011,34,38510141307,68724326401,11580,405184
5846,min:26581012,36,55482173206,68724326401,11580,405184
5847,min:26581013,37,3536253831,68724326401,11580,405184
5848,min:26581014,39,58984362703,68724326401,11580,405184
5849,min:26581015,36,46905784188,68724326401,11580,405184
5850,min:26581016,33,4586076809,68724326401,11580,405184
5851,min:26581017,33,41753627738,68724326401,11580,405184
5852,min:26581018,34,39330795682,68724326401,11580,405184
5853,min:26581019,32,31529953755,68724326401,11580,405184
5854,min:26581020,38,23830708632,68724326401,11580,405184
5855,min:26581021,39,29529005749,68724326401,11580,405184
5856,min:26581022,37,1450947061,68724326401,11580,405184
5857,min:26581023,38,44342283856,68724326401,11580,405184
5858,min:26581024,36,23208058769,68724326401,11580,405184
5859,min:26581025,38,26056755636,68724326401,11580,405184
5860,min:26581026,36,25388930740,68724326401,11580,405184
5861,min:26581027,36,19182121936,68724326401,11580,405184
5862,min:26581028,37,55321174382,68724326401,11580,405184
5863,min:26581029,39,62980009711,68724326401,11580,405184
5864,min:26581030,37,15612586543,68724326401,11580,405184
5865,min:26581031,35,46091212318,68724326401,11580,405184
5866,min:26581032,36,6004501570,68724326401,11580,405184
5867,min:26581033,35,57838454762,68724326401,11580,405184
5868,min:26581034,36,12077399680,68724326401,11580,405184
5869,min:26581035,35,60282346266,68724326401,11580,405184
5870,min:26581036,35,8867805899,68724326401,11580,405184
5871,min:26581037,39,49022130125,68724326401,11580,405184
5872,min:26581038,36,33469372913,68724326401,11580,405184
5873,min:26581039,36,25979388270,68724326401,11580,405184
5874,min:26581040,35,8973976328,68724326401,11580,405184
5875,min:26581041,34,34128081182,68724326401,11580,405184
5876,min:26581042,36,31198901989,68724326401,11580,405184
5877,min:26581043,35,59016365560,68724326401,11580,405184
5878,min:26581044,35,7182845923,68724326401,11580,405184
5879,min:26581045,36,53922595282,68724326401,11580,405184
5880,min:26581046,36,31046262316,68724326401,11580,405184
5881,min:26581047,35,14805741887,68724326401,11580,405184
5882,min:26581048,38,68462095022,68724326401,11580,405184
5883,min:26581049,37,13880566496,68724326401,11580,405184
5884,min:26581050,35,67976917724,68724326401,11580,405184
5885,min:26581051,36,47119491777,68724326401,11580,405184
5886,min:26581052,34,34732871389,68724326401,11580,405184
5887,min:26581053,37,62990535248,68724326401,11580,405184
5888,min:26581054,34,15810489986,68724326401,11580,405184
5889,min:26581055,36,32299954736,68724326401,11580,405184
5890,min:26581056,35,56247680276,68724326401,11580,405184
5891,min:26581057,32,3082283394,68724326401,11580,405184
5892,min:26581058,30,36464087082,68724326401,11580,405184
5893,min:26581059,35,66969604041,68724326401,11580,405184
5894,min:26581060,35,68702524005,68724326401,11580,405184
5895,min:26581061,35,5566649589,68724326401,11580,405184
5896,min:26581062,37,2066426712,68724326401,11580,405184
5897,min:26581063,37,21481428556,68724326401,11580,405184
5898,min:26581064,36,3359641091,68724326401,11580,405184
5899,min:26581065,33,42914939926,68724326401,11580,405184
5900,min:26581066,38,37092382889,68724326401,11580,405184
5901,min:26581067,34,21616201332,68724326401,11580,405184
5902,min:26581068,37,48616757504,68724326401,11580,405184
5903,min:26581069,30,2788527551,68724326401,11580,405184
5904,min:26581070,30,3934142018,68724326401,11580,405184
5905,min:26581071,35,49439723837,68724326401,11580,405184
5906,min:26581072,35,25473428501,68724326401,11580,405184
5907,min:26581073,38,67699284047,68724326401,11580,405184
5908,min:26581074,35,50949200428,68724326401,11580,405184
5909,min:26581075,40,45390405765,68724326401,11580,405184
5910,min:26581076,37,23239061661,68724326401,11580,405184
5911,min:26581077,39,58703436149,68724326401,11580,405184
5912,min:26581078,37,30231984894,68724326401,11580,405184
5913,min:26581079,37,32624847557,68724326401,11580,405184
5914,min:26581080,35,20240867951,68724326401,11580,405184
5915,min:26581081,35,65744658904,68724326401,11580,405184
5916,min:26581082,35,47536066760,68724326401,11580,405184
5917,min:26581083,38,32951293645,68724326401,11580,405184
5918,min:26581084,34,57004976538,68724326401,11580,405184
5919,min:26581085,33,40328643778,68724326401,11580,405184
5920,min:26581086,35,40431139762,68724326401,11580,405184
5921,min:26581087,37,3997548830,68724326401,11580,405184
5922,min:26581088,31,18577612229,68724326401,11580,405184
5923,min:26581089,34,52613695093,68724326401,11580,405184
5924,min:26581090,39,59907996923,68724326401,11580,405184
5925,min:26581091,34,20985525539,68724326401,11580,405184
5926,min:26581092,38,42212538627,68724326401,11580,405184
5927,min:26581093,36,104719567,68724326401,11580,405184
5928,min:26581094,39,29741701194,68724326401,11580,405184
5929,min:26581095,34,4262249387,68724326401,11580,405184
5930,min:26581096,36,46107319021,68724326401,11580,405184
5931,min:26581097,35,41187004182,68724326401,11580,405184
5932,min:26581098,36,38694271730,68724326401,11580,405184
5933,min:26581099,31,45241627655,68724326401,11580,405184
5934,min:26581100,36,9675673105,68724326401,11580,405184
5935,min:26581101,40,13367985363,68724326401,11580,405184
5936,min:26581102,38,49503793369,68724326401,11580,405184
5937,min:26581103,36,52347526294,68724326401,11580,405184
5938,min:26581104,36,24167552367,68724326401,11580,405184
5939,min:26581105,37,14199082709,68724326401,11580,405184
5940,min:26581106,38,32385154440,68724326401,11580,405184
5941,min:26581107,38,50590903245,68724326401,11580,405184
5942,min:26581108,36,25839097731,68724326401,11580,405184
5943,min:26581109,36,44542282896,68724326401,11580,405184
5944,min:26581110,34,24025511670,68724326401,11580,405184
5945,min:26581111,34,1546891579,68724326401,11580,405184
5946,min:26581112,35,9019187034,68724326401,11580,405184
5947,min:26581113,34,64124637035,68724326401,11580,405184
5948,min:26581114,37,3519093154,68724326401,11580,405184
5949,min:26581115,36,21891285788,68724326401,11580,405184
5950,min:26581116,37,62673503882,68724326401,11580,405184
5951,min:26581117,33,52205299878,68724326401,11580,405184
5952,min:26581118,34,53655208260,68724326401,11580,405184
5953,min:26581119,36,25643735420,68724326401,11580,405184
5954,min:26581120,35,51652253353,68724326401,11580,405184
5955,min:26581121,34,18701523647,68724326401,11580,405184
5956,min:26581122,37,54954331936,68724326401,11580,405184
5957,min:26581123,36,14065992717,68724326401,11580,405184
5958,min:26581124,37,48368306012,68724326401,11580,405184
5959,min:26581125,38,28281447235,68724326401,11580,405184
5960,min:26581126,38,24438223584,68724326401,11580,405184
5961,min:26581127,36,29937911419,68724326401,11580,405184
5962,min:26581128,38,49108321593,68724326401,11580,405184
5963,min:26581129,37,44664609078,68724326401,11580,405184
5964,min:26581130,36,38620371377,68724326401,11580,405184
5965,min:26581131,38,3461313938,68724326401,11580,405184
5966,min:26581132,35,5661521810,68724326401,11580,405184
5967,min:26581133,37,56142744954,68724326401,11580,405184
5968,min:26581134,35,57652441797,68724326401,11580,405184
5969,min:26581135,33,60373895862,68724326401,11580,405184
5970,min:26581136,36,3242861515,68724326401,11580,405184
5971,min:26581137,36,14144505625,68724326401,11580,405184
5972,min:26581138,32,57563112376,68724326401,11580,405184
5973,min:26581139,35,35210386703,68724326401,11580,405184
5974,min:26581140,35,23450898825,68724326401,11580,405184
5975,min:26581141,39,57698359432,68724326401,11580,405184
5976,min:26581142,36,59979292924,68724326401,11580,405184
5977,min:26581143,34,38341326492,68724326401,11580,405184
5978,min:26581144,38,29106507543,68724326401,11580,405184
5979,min:26581145,36,68546587050,68724326401,11580,405184
5980,min:26581146,37,59152143710,68724326401,11580,405184
5981,min:26581147,33,40616892589,68724326401,11580,405184
5982,min:26581148,39,40255715341,68724326401,11580,405184
5983,min:26581149,36,7335489428,68724326401,11580,405184
5984,min:26581150,35,9754609475,68724326401,11580,405184
5985,min:26581151,32,53731190586,68724326401,11580,405184
5986,min:26581152,35,8831186465,68724326401,11580,405184
5987,min:26581153,36,2433986996,68724326401,11580,405184
5988,min:26581154,38,64271493387,68724326401,11580,405184
5989,min:26581155,35,29608434852,68724326401,11580,405184
5990,min:26581156,36,63894267270,68724326401,11580,405184
5991,min:26581157,34,66127770177,68724326401,11580,405184
5992,min:26581158,41,46271061597,68724326401,11580,405184
5993,min:26581159,36,45815518496,68724326401,11580,405184
5994,min:26581160,39,5857085063,68724326401,11580,405184
5995,min:26581161,36,17006743749,68724326401,11580,405184
5996,min:26581162,35,64448307277,68724326401,11580,405184
5997,min:26581163,38,8954720501,68724326401,11580,405184
5998,min:26581164,36,4899583655,68724326401,11580,405184
5999,min:26581165,37,3207321293,68724326401,11580,405184
6000,min:26581166,36,53952294347,68724326401,11580,405184
6001,min:26581167,38,38939581171,68724326401,11580,405184
6002,min:26581168,38,20301183118,68724326401,11580,405184
6003,min:26581169,37,44307513122,68724326401,11580,405184
6004,min:26581170,34,59702683955,68724326401,11580,405184
6005,min:26581171,38,34910212314,68724326401,11580,405184
6006,min:26581172,34,64785066931,68724326401,11580,405184
6007,min:26581173,34,3086287677,68724326401,11580,405184
6008,min:26581174,39,16415007236,68724326401,11580,405184
6009,min:26581175,36,13188769403,68724326401,11580,405184
6010,min:26581176,35,63216490681,68724326401,11580,405184
